# Id,Group Id,Surface,0,1,2,3,4,5,6,7,8,9,10,11
0,13,soft_tiles,0.041247947968750004,0.026411059085937497,0.014996225703125,0.7649300187500001,2.9841948984375,9.320390625,0.032723651955909774,0.017339037332571465,0.011085908138337276,0.5549998372169814,1.3823585915419434,1.0907542200982354
1,31,hard_tiles,0.07201788875000001,0.03546703968749999,0.05888087796875,0.7968267285937498,2.87346243359375,9.38889921875,0.057349860354460366,0.030817942350231522,0.03311553617351304,0.7703754442647573,1.6897181270750992,2.1147557239806125
2,20,hard_tiles,0.04899574359375,0.0280783751796875,0.029763682359374998,0.6137764140624999,2.9510665234375004,9.395782812499998,0.03461598562745771,0.02343877545323078,0.019284387455066495,0.4614869091047662,1.6529348946301874,1.1358036745178894
3,31,hard_tiles,0.14123789765625,0.0348666615625,0.0262427860703125,1.17272661015625,4.140861891406249,9.451164062499998,0.10971036897098685,0.030919477329022355,0.020159932210499665,0.9029637602788086,2.726125092336796,3.4649153525179726
4,22,carpet,0.03832357039062499,0.0461085890625,0.1423850625,0.349917609375,2.9814978906249996,9.349988281249999,0.023849974089471294,0.01605072225330352,0.03833841990250894,0.2739959853308254,1.1333226800214575,0.8094048725781775
5,1,fine_concrete,0.08025565937500001,0.0436509631328125,0.041686846953124995,1.260348375,2.9787154609375,9.2852421875,0.05649147463418628,0.03315013716613003,0.03249770586084394,0.8895078113105886,1.8463132356104113,2.272033005805641
6,34,soft_pvc,0.022188546015625,0.01831584453515625,0.05095673437500001,0.381156726796875,2.64055,9.46501953125,0.0162149828549262,0.010641103157182561,0.015805101214918505,0.29228927798925575,0.668730821337143,0.49426340934936236
7,31,hard_tiles,0.10140415312500001,0.048918258515625,0.047975340625,1.61099250078125,2.9803202421874997,9.331939296875001,0.07913925726136072,0.03863302251268984,0.03592903067429952,1.1592633774231331,2.3361278370102454,2.9170339437775294
8,33,tiled,0.013182524375,0.0228819392734375,0.056580903437499996,0.3964925,2.4656234374999997,9.513328906249999,0.009050129212011695,0.013899382810670734,0.03775078101575169,0.32459203760128846,0.16862180847812538,0.399873243617654
9,11,fine_concrete,0.06651392757812499,0.225972828125,0.73949421875,1.4953884078125,3.399383640625,9.224055468750002,0.05118122201191798,0.06466228114610041,0.035805763974039825,0.9734106337305314,1.8887187187552312,2.1291029299628383
10,26,soft_pvc,0.039250870078125,0.034167465531249996,0.039052324296874996,0.9526614984375001,2.8595415625,9.38527734375,0.028044984953631905,0.021900994322649876,0.02667995697280061,0.7119234389244115,1.2056609974009314,1.1194720688799338
11,1,fine_concrete,0.1338144796875,0.04830585625,0.10859653124999999,1.18472730078125,3.0826712656249997,9.319146796875,0.09251206931352285,0.036951788773075124,0.02607860296174861,0.8319691937307332,2.3493896108158316,3.7691783903083023
12,25,concrete,0.082965199921875,0.042868755546875,0.10804570937499999,1.244383625,3.8371898359375,9.415378125,0.06552701720181581,0.03195399008816935,0.06740192428593522,0.846484727020176,1.9800745363794816,1.5729641719009317
13,25,concrete,0.043297067578125,0.049049438046875005,0.0867453671875,1.159009421875,2.73391328125,9.310818750000001,0.030804998455901747,0.036084139117444534,0.03204403234293183,0.7905156307384875,1.0006423719581254,1.3254859611048084
14,12,hard_tiles,0.22512173125,0.0519794559375,0.064576391328125,1.479106276328125,4.534357101562501,10.250066328125001,0.20792081569508383,0.04547513530447445,0.04912913926647018,1.3848047994309238,3.2523536079106012,5.788611070565076
15,7,concrete,0.07375536640625001,0.028180614765625,0.040283795546875,0.8897403234375001,3.2338334843749994,9.27889375,0.06578435088291834,0.026658337212457833,0.04160690396542817,0.9439984380629309,1.78661104845823,2.0818749430632684
16,7,concrete,0.177506615625,0.1574272421875,0.24820873203125002,5.354121,4.50006415625,9.4717628125,0.12469731039951142,0.12169228507856507,0.16368467684111945,4.056816258272957,3.6250300448831396,5.103202773178167
17,21,carpet,0.031212403515624997,0.017069936484375,0.060073363828125004,0.27874486132812504,2.87425546875,9.35151328125,0.015858867024941718,0.010296459933883267,0.030134014702149377,0.17999511028055692,1.051525783371522,0.31118069518847624
18,8,fine_concrete,0.15097862828125,0.05581853203125,0.089690859375,1.6414485390625,3.0285908828125,9.3468565625,0.1092529769439773,0.0443854035545804,0.033645399941832306,1.1715768644554767,1.867428595223057,4.3851880126513025
19,9,carpet,0.01430441978125,0.059442992187499995,0.165558203125,0.22448265546875001,3.1307484375,9.345712500000001,0.010315956655096901,0.01006621940459781,0.016689303012783076,0.16206040188523113,0.47127358843224876,0.34381463801371226
20,11,fine_concrete,0.051624049296875,0.059780507109375,0.11870705234375001,0.89428529375,2.9317455601562497,9.36140546875,0.039046511703766815,0.0375130918029145,0.03956174252321254,0.7043769891289058,1.4362461162093918,1.5358533092545714
21,33,tiled,0.0038668036289062502,0.0039941037234375,0.00356595590625,0.16504887499999998,2.8903015625,9.365392968750001,0.0031737647893935943,0.002912650144291811,0.002951230079867764,0.07070923291142307,0.1451151471592769,0.12266750803976799
